"StudyID" "SiteID" "SampleID" "NumSampled" "SamplingYear" "SamplingMonth" "NumberSizeSpectrumMethods" "SizeSpectrumMethod" "YaxisParameterType" "YaxisParameterTypeSpecification" "XaxisParameterType" "XaxisParameterTypeSpecification" "YaxisParameterUnit" "XaxisParameterUnit" "XaxisParameterUnitSpecification" "NumberSizeClasses" "SizeRangeMinimum" "SizeRangeMaximum" "Slope" "SlopeConfIntLow" "SlopeConfIntUp" "SlopeSD" "SlopeSE" "Intercept" "InterceptConfIntLow" "InterceptConfIntUp" "InterceptSD" "InterceptSE" "Linearity"
"StudyID_127" "SiteID_3009" "SampleID_6848" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "151.7505864" -2.264 -3.235 -1.292 NA 0.397 0.498 -1.387 2.383 NA 0.77 0.818
"StudyID_127" "SiteID_3009" "SampleID_6849" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.613 -1.954 -1.324 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3010" "SampleID_6850" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "148.0309627" -1.976 -2.821 -1.131 NA 0.345 -1.001 -2.641 0.638 NA 0.67 0.819
"StudyID_127" "SiteID_3010" "SampleID_6851" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.613 -2.032 -1.27 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3011" "SampleID_6852" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1059.434791" -2.083 -2.633 -1.534 NA 0.225 0.104 -1.217 1.425 NA 0.54 0.924
"StudyID_127" "SiteID_3011" "SampleID_6853" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.613 -1.96 -1.32 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3012" "SampleID_6854" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "463.044267" -1.922 -2.448 -1.396 NA 0.205 0.23 -0.904 1.363 NA 0.441 0.936
"StudyID_127" "SiteID_3012" "SampleID_6855" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.614 -2.011 -1.287 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3013" "SampleID_6856" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "278" -2.166 -2.533 -1.798 NA 0.15 -0.143 -0.987 0.701 NA 0.345 0.967
"StudyID_127" "SiteID_3013" "SampleID_6857" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.616 -1.973 -1.316 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3014" "SampleID_6858" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "1958.570528" -2.315 -3.002 -1.629 NA 0.29 0 -1.677 1.677 NA 0.709 0.887
"StudyID_127" "SiteID_3014" "SampleID_6859" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.617 -1.93 -1.349 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3015" "SampleID_6860" 2 "2016" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "399" -1.957 -2.754 -1.159 NA 0.326 -1.157 -3.045 0.732 NA 0.772 0.833
"StudyID_127" "SiteID_3015" "SampleID_6861" 2 "2016" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.617 -2.023 -1.283 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3016" "SampleID_6862" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "282.2355436" -2.386 -2.836 -1.936 NA 0.19 -0.221 -1.232 0.789 NA 0.427 0.951
"StudyID_127" "SiteID_3016" "SampleID_6863" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.619 -1.945 -1.341 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3017" "SampleID_6864" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "112.5728912" -2.084 -2.762 -1.406 NA 0.264 1.173 0.066 2.281 NA 0.431 0.911
"StudyID_127" "SiteID_3017" "SampleID_6865" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.621 -1.992 -1.312 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3018" "SampleID_6866" 2 "2017" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "208" -2.293 -2.826 -1.759 NA 0.218 0.527 -0.507 1.562 NA 0.423 0.94
"StudyID_127" "SiteID_3018" "SampleID_6867" 2 "2017" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.621 -1.965 -1.33 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3019" "SampleID_6868" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "203.6144857" -2.169 -2.758 -1.579 NA 0.241 -0.119 -1.263 1.025 NA 0.468 0.92
"StudyID_127" "SiteID_3019" "SampleID_6869" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.621 -1.995 -1.309 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3020" "SampleID_6870" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1486.834192" -2.209 -2.812 -1.607 NA 0.246 1.008 -0.44 2.455 NA 0.591 0.919
"StudyID_127" "SiteID_3020" "SampleID_6871" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.626 -1.944 -1.354 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3021" "SampleID_6872" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1281.229031" -2.116 -2.634 -1.598 NA 0.212 0.076 -1.229 1.381 NA 0.533 0.934
"StudyID_127" "SiteID_3021" "SampleID_6873" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.626 -1.971 -1.335 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3022" "SampleID_6874" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "159.3754167" -1.945 -2.832 -1.057 NA 0.363 -1.308 -3.031 0.414 NA 0.704 0.798
"StudyID_127" "SiteID_3022" "SampleID_6875" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.627 -2.074 -1.265 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3023" "SampleID_6876" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "737.6026938" -2.414 -2.873 -1.956 NA 0.194 0.265 -0.855 1.385 NA 0.474 0.951
"StudyID_127" "SiteID_3023" "SampleID_6877" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.628 -1.934 -1.365 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3024" "SampleID_6878" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "294.2949228" -2.325 -3.015 -1.635 NA 0.292 -0.353 -1.904 1.198 NA 0.656 0.887
"StudyID_127" "SiteID_3024" "SampleID_6879" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.629 -1.964 -1.345 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3025" "SampleID_6880" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1.441713715" "120" -2.041 -2.984 -1.097 NA 0.367 0.266 -1.276 1.808 NA 0.6 0.833
"StudyID_127" "SiteID_3025" "SampleID_6881" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.63 -2.049 -1.288 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3026" "SampleID_6882" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "265.3716539" -2.296 -2.73 -1.863 NA 0.183 -0.794 -1.769 0.18 NA 0.412 0.951
"StudyID_127" "SiteID_3026" "SampleID_6883" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.631 -1.985 -1.333 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3027" "SampleID_6884" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1213.429237" -1.881 -2.674 -1.087 NA 0.324 -1.604 -3.838 0.63 NA 0.913 0.823
"StudyID_127" "SiteID_3027" "SampleID_6885" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.635 -2.045 -1.298 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3028" "SampleID_6886" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "467" -2.601 -3.208 -1.995 NA 0.257 0.464 -0.899 1.828 NA 0.577 0.927
"StudyID_127" "SiteID_3028" "SampleID_6887" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.635 -1.939 -1.374 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3029" "SampleID_6888" 2 "2015" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "330.6652985" -2.077 -2.919 -1.236 NA 0.344 -0.437 -2.253 1.38 NA 0.742 0.835
"StudyID_127" "SiteID_3029" "SampleID_6889" 2 "2015" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.637 -2.024 -1.316 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3030" "SampleID_6890" 2 "2017" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1063.609486" -1.994 -2.555 -1.433 NA 0.229 -0.548 -1.897 0.8 NA 0.551 0.914
"StudyID_127" "SiteID_3030" "SampleID_6891" 2 "2017" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.639 -2.027 -1.318 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3031" "SampleID_6892" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "435.9147474" -2.244 -3.181 -1.307 NA 0.383 0.531 -1.491 2.554 NA 0.827 0.826
"StudyID_127" "SiteID_3031" "SampleID_6893" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.639 -1.982 -1.349 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3032" "SampleID_6894" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "388" -2.481 -3.021 -1.942 NA 0.228 -0.024 -1.237 1.189 NA 0.513 0.936
"StudyID_127" "SiteID_3032" "SampleID_6895" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.639 -1.962 -1.364 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3033" "SampleID_6896" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "148" -2.589 -2.937 -2.241 NA 0.142 1.444 0.769 2.119 NA 0.276 0.979
"StudyID_127" "SiteID_3033" "SampleID_6897" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.639 -1.952 -1.371 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3034" "SampleID_6898" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "830" -1.892 -2.346 -1.437 NA 0.186 -1.127 -2.219 -0.035 NA 0.446 0.936
"StudyID_127" "SiteID_3034" "SampleID_6899" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.64 -2.064 -1.294 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3035" "SampleID_6900" 2 "2016" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "160" -2.472 -3.171 -1.772 NA 0.286 0.929 -0.429 2.286 NA 0.555 0.913
"StudyID_127" "SiteID_3035" "SampleID_6901" 2 "2016" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.642 -1.974 -1.361 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3036" "SampleID_6902" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "333.8244151" -2.271 -2.927 -1.615 NA 0.278 -0.82 -2.295 0.655 NA 0.624 0.892
"StudyID_127" "SiteID_3036" "SampleID_6903" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.646 -2.006 -1.344 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3037" "SampleID_6904" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "247.1477255" -1.967 -2.908 -1.026 NA 0.366 -0.127 -2.023 1.77 NA 0.738 0.823
"StudyID_127" "SiteID_3037" "SampleID_6905" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.646 -2.074 -1.298 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3038" "SampleID_6906" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "279.3765356" -2.407 -2.927 -1.887 NA 0.22 -0.359 -1.529 0.81 NA 0.495 0.937
"StudyID_127" "SiteID_3038" "SampleID_6907" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.65 -1.99 -1.362 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3039" "SampleID_6908" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "141.6461444" -2.409 -2.816 -2.002 NA 0.166 0.48 -0.31 1.27 NA 0.323 0.968
"StudyID_127" "SiteID_3039" "SampleID_6909" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.65 -2.002 -1.354 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3040" "SampleID_6910" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "6" "1" "769.2327844" -1.719 -2.871 -0.566 NA 0.415 -0.59 -3.62 2.44 NA 1.091 0.764
"StudyID_127" "SiteID_3040" "SampleID_6911" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.652 -2.141 -1.265 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3041" "SampleID_6912" 2 "2015" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "163.1650846" -2.21 -2.929 -1.491 NA 0.294 -0.386 -1.781 1.009 NA 0.57 0.888
"StudyID_127" "SiteID_3041" "SampleID_6913" 2 "2015" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.658 -2.056 -1.33 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3042" "SampleID_6914" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "148.3318978" -2.429 -2.729 -2.129 NA 0.123 0.384 -0.198 0.966 NA 0.238 0.982
"StudyID_127" "SiteID_3042" "SampleID_6915" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.659 -2.018 -1.359 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3043" "SampleID_6916" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "288.5050201" -1.989 -2.406 -1.572 NA 0.162 -0.211 -1.221 0.8 NA 0.393 0.961
"StudyID_127" "SiteID_3043" "SampleID_6917" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.66 -2.079 -1.319 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3044" "SampleID_6918" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "1095" -2.025 -2.719 -1.331 NA 0.284 -0.587 -2.336 1.161 NA 0.715 0.877
"StudyID_127" "SiteID_3044" "SampleID_6919" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.66 -2.045 -1.341 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3045" "SampleID_6920" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "135.9396041" -2.307 -2.828 -1.785 NA 0.213 -0.001 -1.013 1.011 NA 0.414 0.943
"StudyID_127" "SiteID_3045" "SampleID_6921" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.663 -2.043 -1.348 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3046" "SampleID_6922" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "1142.758065" -2.374 -2.81 -1.937 NA 0.185 -0.248 -1.314 0.818 NA 0.451 0.954
"StudyID_127" "SiteID_3046" "SampleID_6923" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.663 -1.997 -1.38 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3047" "SampleID_6924" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "445" -2.34 -2.896 -1.783 NA 0.227 0.481 -0.72 1.681 NA 0.491 0.937
"StudyID_127" "SiteID_3047" "SampleID_6925" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.665 -2.017 -1.369 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3048" "SampleID_6926" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "270" -2.433 -3.022 -1.844 NA 0.241 0.88 -0.473 2.232 NA 0.553 0.935
"StudyID_127" "SiteID_3048" "SampleID_6927" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.667 -1.998 -1.387 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3049" "SampleID_6928" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "247.4786789" -2.34 -3.16 -1.521 NA 0.335 0.081 -1.51 1.671 NA 0.65 0.872
"StudyID_127" "SiteID_3049" "SampleID_6929" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.669 -2.047 -1.355 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3050" "SampleID_6930" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "140.9936257" -2.016 -2.491 -1.542 NA 0.184 -0.208 -1.099 0.683 NA 0.346 0.952
"StudyID_127" "SiteID_3050" "SampleID_6931" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.672 -2.125 -1.308 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3051" "SampleID_6932" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "463.93615" -2.369 -2.772 -1.966 NA 0.165 0.482 -0.387 1.352 NA 0.355 0.967
"StudyID_127" "SiteID_3051" "SampleID_6933" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.675 -2.03 -1.378 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3052" "SampleID_6934" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "108.0236483" -2.233 -2.965 -1.501 NA 0.285 0.945 -0.252 2.141 NA 0.466 0.91
"StudyID_127" "SiteID_3052" "SampleID_6935" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.675 -2.074 -1.348 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3053" "SampleID_6936" 2 "2017" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "218.4968628" -2.364 -3.345 -1.384 NA 0.401 0.228 -1.674 2.131 NA 0.777 0.829
"StudyID_127" "SiteID_3053" "SampleID_6937" 2 "2017" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.676 -2.047 -1.367 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3054" "SampleID_6938" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "485.3665823" -2.28 -2.856 -1.704 NA 0.236 -0.163 -1.528 1.201 NA 0.558 0.93
"StudyID_127" "SiteID_3054" "SampleID_6939" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.677 -2.049 -1.368 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3055" "SampleID_6940" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "6" "1.699613481" "120.4343014" -2.111 -3.104 -1.119 NA 0.358 1.186 -0.538 2.91 NA 0.621 0.871
"StudyID_127" "SiteID_3055" "SampleID_6941" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.677 -2.116 -1.325 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3056" "SampleID_6942" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "311.3244598" -2.217 -2.662 -1.771 NA 0.182 -0.225 -1.186 0.735 NA 0.393 0.955
"StudyID_127" "SiteID_3056" "SampleID_6943" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.679 -2.069 -1.357 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3057" "SampleID_6944" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "212.8731256" -2.105 -3.089 -1.121 NA 0.383 -0.997 -3.023 1.029 NA 0.788 0.83
